Match ID,Date,City,Venue,Teams,Winner,Result Type,Result Margin,Overs,Toss Winner,Toss Decision,Player of Match,Umpires,Match Referee,Match Type,Gender
1451308,2024-10-08,Incheon,"Yeonhui Cricket Ground, Incheon","Hong Kong, Japan",Hong Kong,normal,44 runs,20,Japan,field,Shanzeen Shahzad,"Raja Shoaib, Shahid Gill",Null,T20,female
1451311,2024-10-09,Incheon,"Yeonhui Cricket Ground, Incheon","Hong Kong, China",Hong Kong,normal,53 runs,20,China,field,M Hill,"Raja Shoaib, Shahid Gill",Null,T20,female
1451317,2024-10-12,Incheon,"Yeonhui Cricket Ground, Incheon","Hong Kong, South Korea",Hong Kong,normal,70 runs,20,Hong Kong,bat,M Wai Siu,"Raja Shoaib, Shahid Gill",Null,T20,female
1451318,2024-10-13,Incheon,"Yeonhui Cricket Ground, Incheon","South Korea, China",China,normal,10 wickets,20,South Korea,bat,Mengting Liu,"Raja Shoaib, Shahid Gill",Null,T20,female
1451814,2024-10-13,Dambulla,Rangiri Dambulla International Stadium,"Sri Lanka, West Indies",West Indies,normal,5 wickets,20,West Indies,field,BA King,"RR Wimalasiri, RSA Palliyaguruge",RS Madugalle,T20,male
1451815,2024-10-15,Dambulla,Rangiri Dambulla International Stadium,"Sri Lanka, West Indies",Sri Lanka,normal,73 runs,20,Sri Lanka,bat,P Nissanka,"LE Hannibal, RR Wimalasiri",RS Madugalle,T20,male
1451816,2024-10-17,Dambulla,Rangiri Dambulla International Stadium,"West Indies, Sri Lanka",Sri Lanka,normal,9 wickets,20,West Indies,bat,BKG Mendis,"RMPJ Rambukwella, RSA Palliyaguruge",RS Madugalle,T20,male
1452624,2024-09-30,Gibraltar,Europa Sports Complex,"Serbia, Gibraltar",Gibraltar,normal,7 wickets,20,Serbia,bat,L Bruce,"R Cunningham, S Maynard",SG Chandiramani,T20,male
1452625,2024-09-30,Gibraltar,Europa Sports Complex,"Serbia, Gibraltar",Gibraltar,normal,8 wickets,20,Gibraltar,field,N Advani,"JJ Perez, S Maynard",SG Chandiramani,T20,male
1453518,2024-10-17,Dallas,"Grand Prairie Stadium, Dallas","Nepal, United States of America",Nepal,normal,17 runs,20,United States of America,field,DS Airee,"A Gajjar, Vijaya Mallela",DA Cosker,T20,male
1453519,2024-10-19,Dallas,"Grand Prairie Stadium, Dallas","Nepal, United States of America",Null,tie,Null,20,Nepal,bat,K Bhurtel,"A Gajjar, SN Bandekar",DA Cosker,T20,male
1453520,2024-10-20,Dallas,"Grand Prairie Stadium, Dallas","United States of America, Nepal",Nepal,normal,8 wickets,20,United States of America,bat,Aasif Sheikh,"SN Bandekar, Vijaya Mallela",DA Cosker,T20,male
1453903,2024-10-12,Seropedica,Sao Fernando Polo and Cricket Club,"Brazil, Mexico",Brazil,normal,7 runs,20,Mexico,field,Kawsar Khan,"Alex Knight, Amol Bhatt",Null,T20,male
1453909,2024-10-13,Seropedica,Sao Fernando Polo and Cricket Club,"Mexico, Argentina",Argentina,normal,8 wickets,20,Argentina,field,P Baron,"Alex Knight, Amol Bhatt",Null,T20,male
1453911,2024-10-19,Gelephu,Gelephu International Cricket Ground,"Thailand, Bhutan",Thailand,normal,77 runs,20,Bhutan,field,C Chatphaisan,"AK Rai, Dorji",Sarika Prasad,T20,male
1453912,2024-10-19,Gelephu,Gelephu International Cricket Ground,"Indonesia, Maldives",Maldives,normal,23 runs,20,Indonesia,bat,Shaof Hassan,"ON Pradhan, U Dorji",Sarika Prasad,T20,male
1453913,2024-10-20,Gelephu,Gelephu International Cricket Ground,"Maldives, Bhutan",Bhutan,normal,4 wickets,20,Bhutan,field,T Jamtsho,"AK Rai, U Dorji",Sarika Prasad,T20,male
1453914,2024-10-20,Gelephu,Gelephu International Cricket Ground,"Indonesia, Thailand",Thailand,normal,6 wickets,20,Indonesia,bat,J Coetzee,"Dorji, ON Pradhan",Sarika Prasad,T20,male
1453915,2024-10-22,Gelephu,Gelephu International Cricket Ground,"Thailand, Maldives",Thailand,normal,44 runs,20,Thailand,bat,AV Lazarus,"ON Pradhan, U Dorji",Sarika Prasad,T20,male
1453916,2024-10-22,Gelephu,Gelephu International Cricket Ground,"Bhutan, Indonesia",Bhutan,normal,56 runs,20,Bhutan,bat,RM Dorji,"AK Rai, Dorji",Sarika Prasad,T20,male
1453917,2024-10-23,Gelephu,Gelephu International Cricket Ground,"Thailand, Indonesia",Thailand,normal,66 runs,20,Thailand,bat,AP Yadav,"Dorji, ON Pradhan",Null,T20,male
1453918,2024-10-23,Gelephu,Gelephu International Cricket Ground,"Bhutan, Maldives",Maldives,normal,7 wickets,20,Bhutan,bat,Ibrahim Rizan,"AK Rai, U Dorji",Sarika Prasad,T20,male
1453919,2024-10-24,Gelephu,Gelephu International Cricket Ground,"Indonesia, Bhutan",Bhutan,normal,1 wickets,20,Indonesia,bat,D Dawa,"AK Rai, ON Pradhan",Sarika Prasad,T20,male
1453922,2024-10-19,Nairobi,"Gymkhana Club Ground, Nairobi","Zimbabwe, Seychelles",Zimbabwe,normal,76 runs,20,Seychelles,field,Null,"IO Oyieko, LB Gcuma",ET Dube,T20,male
1453923,2024-10-19,Nairobi,"Ruaraka Sports Club Ground, Nairobi","Kenya, Mozambique",Kenya,normal,111 runs,20,Mozambique,field,RR Patel,"F Mutizwa, Stephen Harris",ET Dube,T20,male
1453924,2024-10-24,Nairobi,"Ruaraka Sports Club Ground, Nairobi","Rwanda, Seychelles",Rwanda,normal,73 runs,20,Rwanda,bat,Yves Cyusa,"F Mutizwa, Morshed Ali Khan",ET Dube,T20,male
1453925,2024-10-24,Nairobi,"Gymkhana Club Ground, Nairobi","Zimbabwe, Kenya",Zimbabwe,normal,61 runs,20,Zimbabwe,bat,RP Burl,"LB Gcuma, Stephen Harris",ET Dube,T20,male
1453926,2024-10-24,Nairobi,"Ruaraka Sports Club Ground, Nairobi","Gambia, Mozambique",Mozambique,normal,6 wickets,20,Gambia,bat,F Damiao Couana,"D Odhiambo, P Sizara",ET Dube,T20,male
1453927,2024-10-20,Nairobi,"Gymkhana Club Ground, Nairobi","Mozambique, Zimbabwe",Zimbabwe,normal,9 wickets,20,Zimbabwe,field,R Ngarava,"Morshed Ali Khan, Stephen Harris",ET Dube,T20,male
1453929,2024-10-20,Nairobi,"Gymkhana Club Ground, Nairobi","Rwanda, Kenya",Kenya,normal,5 wickets,20,Rwanda,bat,SR Bhudia,"LB Gcuma, P Sizara",ET Dube,T20,male
1453930,2024-10-23,Nairobi,"Ruaraka Sports Club Ground, Nairobi","Seychelles, Kenya",Kenya,normal,9 wickets,20,Seychelles,bat,SO Ngoche,"Morshed Ali Khan, P Sizara",ET Dube,T20,male
1453931,2024-10-23,Nairobi,"Gymkhana Club Ground, Nairobi","Rwanda, Mozambique",Mozambique,normal,7 wickets,20,Rwanda,bat,F Damiao Couana,"Charles Kariuki, F Mutizwa",ET Dube,T20,male
1453932,2024-10-23,Nairobi,"Ruaraka Sports Club Ground, Nairobi","Zimbabwe, Gambia",Zimbabwe,normal,290 runs,20,Zimbabwe,bat,Sikandar Raza,"D Odhiambo, IO Oyieko",ET Dube,T20,male
1453933,2024-10-22,Nairobi,"Gymkhana Club Ground, Nairobi","Mozambique, Seychelles",Mozambique,normal,60 runs,20,Mozambique,bat,F Damiao Couana,"Charles Kariuki, LB Gcuma",ET Dube,T20,male
1453934,2024-10-22,Nairobi,"Gymkhana Club Ground, Nairobi","Kenya, Gambia",Kenya,normal,129 runs,20,Kenya,bat,GM Muthui,"F Mutizwa, LB Gcuma",ET Dube,T20,male
1453935,2024-10-22,Nairobi,"Ruaraka Sports Club Ground, Nairobi","Zimbabwe, Rwanda",Zimbabwe,normal,149 runs,20,Zimbabwe,bat,Sikandar Raza,"D Odhiambo, Morshed Ali Khan",ET Dube,T20,male
1454384,2024-10-09,Blantyre,"TCA Oval, Blantyre","Malawi, Rwanda",Rwanda,normal,8 wickets,20,Malawi,bat,E Rukiriza,"BP Jele, Osman Mhango",D Odhiambo,T20,male
1454385,2024-10-10,Blantyre,"TCA Oval, Blantyre","Malawi, Rwanda",Rwanda,normal,9 wickets,20,Rwanda,field,O Manishimwe,"BP Jele, Osman Mhango",D Odhiambo,T20,male
1454388,2024-10-13,Blantyre,"TCA Oval, Blantyre","Malawi, Rwanda",Rwanda,normal,6 wickets,20,Rwanda,field,O Manishimwe,"BP Jele, Osman Mhango",D Odhiambo,T20,male
1454819,2024-11-13,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Netherlands, Oman",Oman,normal,3 wickets,20,Oman,field,Hammad Mirza,"Rahul Asher, Vinod Babu",Neeyamur Rashid,T20,male
1454820,2024-11-14,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Netherlands, Oman",Netherlands,normal,50 runs,20,Oman,field,SA Edwards,"Harikrishna Pillai, Vinod Babu",Neeyamur Rashid,T20,male
1454821,2024-11-16,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Netherlands, Oman",Netherlands,normal,29 runs,20,Oman,field,K Klein,"Harikrishna Pillai, Rahul Asher",Neeyamur Rashid,T20,male
1454935,2024-10-12,Belgrade,Lisicji Jarak Cricket Ground,"Serbia, Bulgaria",Serbia,normal,138 runs,20,Bulgaria,field,A Mesarovic,Null,Null,T20,female
1454936,2024-10-13,Belgrade,Lisicji Jarak Cricket Ground,"Bulgaria, Serbia",Serbia,normal,5 wickets,20,Bulgaria,bat,Null,Null,Null,T20,female
1454937,2024-10-13,Belgrade,Lisicji Jarak Cricket Ground,"Bulgaria, Serbia",Serbia,normal,9 wickets,20,Serbia,field,Null,Null,Null,T20,female
1456013,2024-10-18,Nairobi,"Sikh Union Club Ground, Nairobi","Kenya, Seychelles",Kenya,normal,91 runs,20,Kenya,bat,RN Patel,"P Anjere, SJ Sanghani",D Odhiambo,T20,male
1456121,2024-10-21,Singapore,Singapore National Cricket Ground,"Singapore, Myanmar",Myanmar,normal,7 wickets,20,Singapore,bat,MPP San,"KSVP Venu Madhav, VL Sinha",A Natarajan,T20,female
1456122,2024-10-22,Singapore,Singapore National Cricket Ground,"Kuwait, Myanmar",Kuwait,normal,27 runs,20,Kuwait,bat,Zeefa Jilani,"KK Ghosh, VL Sinha",T Senthil Kumar,T20,female
1456123,2024-10-22,Singapore,Singapore National Cricket Ground,"Singapore, Kuwait",Kuwait,normal,5 wickets,20,Singapore,bat,Mariamma Hyder,"Shriya Kumari, KSVP Venu Madhav",A Natarajan,T20,female
1456124,2024-10-24,Singapore,Singapore National Cricket Ground,"Singapore, Myanmar",Myanmar,normal,5 wickets,20,Singapore,bat,Zon Lin,"E Rajvengadesh, Shriya Kumari",A Natarajan,T20,female
1456125,2024-10-25,Singapore,Singapore National Cricket Ground,"Myanmar, Kuwait",Myanmar,normal,11 runs,20,Myanmar,bat,Zon Lin,"Dharmalngam Suresh, S Ramesh",T Senthil Kumar,T20,female
1456126,2024-10-26,Singapore,Singapore National Cricket Ground,"Singapore, Kuwait",Kuwait,normal,1 wickets,20,Singapore,bat,Zeefa Jilani,"Mahalakshmi, Sathish Balasubramaniam",A Natarajan,T20,female
1456127,2024-10-27,Singapore,Singapore National Cricket Ground,"Myanmar, Singapore",Myanmar,normal,65 runs,20,Myanmar,bat,TT Soe,"Foyes Ahmed, Shriya Kumari",A Natarajan,T20,female
1456128,2024-10-28,Singapore,Singapore National Cricket Ground,"Kuwait, Myanmar",Kuwait,normal,20 runs,20,Kuwait,bat,S Lita D'Sa,"Foyes Ahmed, KSVP Venu Madhav",T Senthil Kumar,T20,female
1456129,2024-10-29,Singapore,Singapore National Cricket Ground,"Singapore, Kuwait",Kuwait,normal,6 wickets,20,Singapore,bat,Priyada Murali,"Hardeep Jadeja, KK Ghosh",T Senthil Kumar,T20,female
1456130,2024-10-30,Singapore,Singapore National Cricket Ground,"Kuwait, Myanmar",Myanmar,normal,5 wickets,20,Kuwait,bat,Zon Lin,"Foyes Ahmed, KSVP Venu Madhav",T Senthil Kumar,T20,female
1456441,2024-11-09,Dambulla,Rangiri Dambulla International Stadium,"New Zealand, Sri Lanka",Sri Lanka,normal,4 wickets,20,New Zealand,bat,KIC Asalanka,"LE Hannibal, RR Wimalasiri",RS Madugalle,T20,male
1456442,2024-11-10,Dambulla,Rangiri Dambulla International Stadium,"New Zealand, Sri Lanka",New Zealand,normal,5 runs,20,Sri Lanka,field,LH Ferguson,"RMPJ Rambukwella, RSA Palliyaguruge",RS Madugalle,T20,male
1456854,2024-10-26,Corfu,"Marina Ground, Corfu","Bulgaria, Greece",Greece,normal,10 wickets,20,Bulgaria,bat,M Syrioti,Null,Null,T20,female
1456858,2024-11-08,Hangzhou,Zhejiang University of Technology Cricket Field,"China, Hong Kong",Hong Kong,normal,3 wickets,20,Hong Kong,field,KY Chan,"John Prakash, Sun Meng Yao",G Sankaranarayanan,T20,female
1456859,2024-11-08,Hangzhou,Zhejiang University of Technology Cricket Field,"Myanmar, Mongolia",Myanmar,normal,78 runs,20,Myanmar,bat,TT Aung,"Zheng Lili, Z Lyu",G Sankaranarayanan,T20,female
1456860,2024-11-07,Hangzhou,Zhejiang University of Technology Cricket Field,"Mongolia, China",China,normal,8 wickets,20,Mongolia,bat,Wang Huiying,"Aye Min Than, John Prakash",G Sankaranarayanan,T20,female
1456861,2024-11-07,Hangzhou,Zhejiang University of Technology Cricket Field,"Myanmar, Hong Kong",Myanmar,normal,2 runs,20,Myanmar,bat,KM Myat,"Huang Zhuo, Sun Meng Yao",G Sankaranarayanan,T20,female
1456862,2024-11-09,Hangzhou,Zhejiang University of Technology Cricket Field,"Myanmar, China",China,normal,2 wickets,20,Myanmar,bat,Cai Yuzhi,"Aye Min Than, Huang Zhuo",G Sankaranarayanan,T20,female
1456863,2024-11-09,Hangzhou,Zhejiang University of Technology Cricket Field,"Mongolia, Hong Kong",Hong Kong,normal,9 wickets,20,Mongolia,bat,M Wai Siu,"Zheng Lili, Z Lyu",G Sankaranarayanan,T20,female
1456864,2024-11-10,Hangzhou,Zhejiang University of Technology Cricket Field,"Mongolia, Myanmar",Myanmar,normal,7 wickets,20,Myanmar,field,ZL Thoon,"Aye Min Than, Huang Zhuo",G Sankaranarayanan,T20,female
1456865,2024-11-10,Hangzhou,Zhejiang University of Technology Cricket Field,"China, Hong Kong",Hong Kong,normal,8 wickets,20,Hong Kong,field,Chan Ka Man,"John Prakash, Sun Meng Yao",G Sankaranarayanan,T20,female
1456867,2024-11-12,Bali,Udayana Cricket Ground,"Indonesia, Myanmar",Indonesia,normal,136 runs,20,Myanmar,field,KD Kesuma,"Edi Agustinus, F Shony",Null,T20,male
1456868,2024-11-13,Bali,Udayana Cricket Ground,"Myanmar, Indonesia",Indonesia,normal,9 wickets,20,Myanmar,bat,GA Priandana,"Aye Min Than, IGS Arsa",Null,T20,male
1456869,2024-11-15,Bali,Udayana Cricket Ground,"Myanmar, Indonesia",Indonesia,normal,5 wickets,20,Indonesia,field,Ahmad Ramdoni,"Aye Min Than, F Shony",Null,T20,male
1456870,2024-11-16,Bali,Udayana Cricket Ground,"Myanmar, Indonesia",Indonesia,normal,4 wickets,20,Myanmar,bat,Paing Danu,"Aye Min Than, Edi Agustinus",Null,T20,male
1456871,2024-11-17,Bali,Udayana Cricket Ground,"Indonesia, Myanmar",Indonesia,normal,114 runs,20,Indonesia,bat,IK Gamantika,"F Shony, Yousuf Wadu",Null,T20,male
1456872,2024-11-19,Bali,Udayana Cricket Ground,"Myanmar, Indonesia",Indonesia,normal,4 wickets,20,Myanmar,bat,IK Gamantika,"Edi Agustinus, Yousuf Wadu",Null,T20,male
1457217,2024-11-19,Doha,"West End Park International Cricket Stadium, Doha","Thailand, Qatar",Qatar,normal,5 wickets,20,Qatar,field,Mohammad Ahnaff,"Akbar Ali, VG Rathi",Ali Naqvi,T20,male
1457218,2024-11-19,Doha,University of Doha for Science and Technology,"United Arab Emirates, Bhutan",United Arab Emirates,normal,63 runs,20,Bhutan,field,Waseem Muhammad,"BB Pradhan, Izatullah Safi",Ali Naqvi,T20,male
1457219,2024-11-19,Doha,"West End Park International Cricket Stadium, Doha","Bahrain, Saudi Arabia",Bahrain,normal,3 runs,20,Saudi Arabia,field,Abdul Waheed,"Ahmed Shah Durrani, Akbar Ali",Ali Naqvi,T20,male
1457220,2024-11-20,Doha,"West End Park International Cricket Stadium, Doha","Thailand, Cambodia",Thailand,normal,16 runs,20,Cambodia,field,J Coetzee,"BB Pradhan, Shivani Mishra",Ali Naqvi,T20,male
1457221,2024-11-20,Doha,University of Doha for Science and Technology,"Bhutan, Qatar",Qatar,normal,6 wickets,20,Qatar,field,Amir Farooq,"Ahmed Shah Durrani, VG Rathi",Ali Naqvi,T20,male
1457222,2024-11-20,Doha,"West End Park International Cricket Stadium, Doha","United Arab Emirates, Saudi Arabia",United Arab Emirates,normal,17 runs,20,United Arab Emirates,bat,R Chopra,"Izatullah Safi, Shivani Mishra",Ali Naqvi,T20,male
1457223,2024-11-22,Doha,"West End Park International Cricket Stadium, Doha","Cambodia, United Arab Emirates",United Arab Emirates,normal,5 wickets,20,United Arab Emirates,field,Muhammad Jawadullah,"Ahmed Shah Durrani, VG Rathi",Ali Naqvi,T20,male
1457224,2024-11-22,Doha,University of Doha for Science and Technology,"Bahrain, Thailand",Thailand,normal,2 wickets,20,Bahrain,bat,N Salekar,"Izatullah Safi, Shivani Mishra",Ali Naqvi,T20,male
1457225,2024-11-22,Doha,University of Doha for Science and Technology,"Saudi Arabia, Bhutan",Saudi Arabia,normal,85 runs,20,Bhutan,field,Waji Ul Hassan,"Akbar Ali, Shivani Mishra",Ali Naqvi,T20,male
1457226,2024-11-23,Doha,"West End Park International Cricket Stadium, Doha","Bahrain, Bhutan",Bahrain,normal,90 runs,20,Bhutan,field,Haider Butt,"Ahmed Shah Durrani, Shivani Mishra",Ali Naqvi,T20,male
1457227,2024-11-23,Doha,University of Doha for Science and Technology,"United Arab Emirates, Thailand",United Arab Emirates,normal,155 runs,20,United Arab Emirates,bat,R Chopra,"BB Pradhan, VG Rathi",Ali Naqvi,T20,male
1457228,2024-11-23,Doha,University of Doha for Science and Technology,"Qatar, Cambodia",Qatar,normal,48 runs,20,Qatar,bat,I Liyanage,"BB Pradhan, Izatullah Safi",Ali Naqvi,T20,male
1457229,2024-11-25,Doha,"West End Park International Cricket Stadium, Doha","Qatar, Bahrain",Qatar,normal,13 runs,20,Bahrain,field,Null,"Akbar Ali, VG Rathi",Ali Naqvi,T20,male
1457230,2024-11-25,Doha,University of Doha for Science and Technology,"Cambodia, Saudi Arabia",Saudi Arabia,normal,5 wickets,20,Saudi Arabia,field,Faisal Khan,"Ahmed Shah Durrani, Akbar Ali",Ali Naqvi,T20,male
1457231,2024-11-25,Doha,"West End Park International Cricket Stadium, Doha","Thailand, Bhutan",Thailand,normal,7 runs,20,Thailand,bat,N Salekar,"Ahmed Shah Durrani, Akbar Ali",Ali Naqvi,T20,male
1457232,2024-11-26,Doha,"West End Park International Cricket Stadium, Doha","Thailand, Saudi Arabia",Saudi Arabia,normal,5 wickets,20,Saudi Arabia,field,Zain Ul Abidin,"Ahmed Shah Durrani, Izatullah Safi",Ali Naqvi,T20,male
1457233,2024-11-26,Doha,University of Doha for Science and Technology,"Bahrain, Cambodia",Bahrain,normal,49 runs,20,Cambodia,field,Rizwan Butt,"Shivani Mishra, VG Rathi",Ali Naqvi,T20,male
1457234,2024-11-26,Doha,"West End Park International Cricket Stadium, Doha","United Arab Emirates, Qatar",United Arab Emirates,normal,29 runs,20,United Arab Emirates,bat,Waseem Muhammad,"BB Pradhan, Izatullah Safi",Ali Naqvi,T20,male
1457235,2024-11-28,Doha,"West End Park International Cricket Stadium, Doha","Bhutan, Cambodia",Cambodia,normal,5 wickets,20,Cambodia,field,GC Murtaza,"Akbar Ali, Shivani Mishra",Ali Naqvi,T20,male
1457236,2024-11-28,Doha,University of Doha for Science and Technology,"Saudi Arabia, Qatar",Qatar,normal,6 wickets,20,Qatar,field,Mohammad Ahnaff,"BB Pradhan, VG Rathi",Ali Naqvi,T20,male
1457350,2024-10-28,Jinja,Jinja Cricket Ground,"Bahrain, Uganda",Bahrain,normal,17 runs,20,Uganda,field,Imran Anwar,"E Wandera, S Kintu",Null,T20,male
1457351,2024-10-29,Jinja,Jinja Cricket Ground,"Bahrain, Uganda",Uganda,normal,8 wickets,20,Bahrain,bat,Haider Butt,Null,Null,T20,male
1457354,2024-10-29,Kigali City,"Gahanga B Ground, Rwanda","Rwanda, Kenya",Rwanda,normal,40 runs,20,Rwanda,bat,MD Bimenyimana,"Gaston Niyibizi, R Singinzwa",Null,T20,female
1457355,2024-10-30,Kigali City,"Gahanga B Ground, Rwanda","Kenya, Rwanda",Kenya,normal,22 runs,20,Kenya,bat,Q Abel,"D Hagenimana, Vicky Prajapati",Null,T20,female
1457356,2024-10-31,Kigali City,"Gahanga B Ground, Rwanda","Rwanda, Kenya",Rwanda,normal,28 runs,20,Rwanda,bat,A Ikuzwe,"R Singinzwa, Vicky Prajapati",Null,T20,female
1457357,2024-11-02,Kigali City,"Gahanga B Ground, Rwanda","Kenya, Rwanda",Kenya,normal,4 runs,20,Kenya,bat,Q Abel,"Gaston Niyibizi, Vicky Prajapati",Null,T20,female
1457358,2024-11-02,Kigali City,"Gahanga B Ground, Rwanda","Kenya, Rwanda",Rwanda,normal,5 wickets,20,Kenya,bat,MD Bimenyimana,"D Hagenimana, Vicky Prajapati",Null,T20,female
1458414,2024-12-05,Sylhet,Sylhet Stadium,"Ireland, Bangladesh",Ireland,normal,12 runs,20,Ireland,bat,L Paul,"Rokeya Sultana, S Redfern",SR Das,T20,female
1458415,2024-12-07,Sylhet,Sylhet Stadium,"Ireland, Bangladesh",Ireland,normal,47 runs,20,Ireland,bat,O Prendergast,"Dolly Rani, S Redfern",SR Das,T20,female
1458416,2024-12-09,Sylhet,Sylhet Stadium,"Bangladesh, Ireland",Ireland,normal,4 wickets,20,Ireland,field,L Delany,"Shathira Jakir, S Redfern",SR Das,T20,female
1459278,2024-11-28,Doha,University of Doha for Science and Technology,"Bahrain, United Arab Emirates",United Arab Emirates,normal,8 wickets,20,Bahrain,bat,A Sharafu,"Ahmed Shah Durrani, BB Pradhan",Ali Naqvi,T20,male
1459374,2024-11-23,Lagos,"Tafawa Balewa Square Cricket Oval, Lagos","Botswana, Eswatini",Botswana,normal,48 runs,20,Botswana,bat,V Balakrishnan,"Claus Schumacher, Stephen Harris",O Chirombe,T20,male
1459375,2024-11-23,Lagos,"Tafawa Balewa Square Cricket Oval, Lagos","Sierra Leone, Ivory Coast",Sierra Leone,normal,168 runs,20,Sierra Leone,bat,G Ngegba,"A Louw, A Jacobs",O Chirombe,T20,male
1459376,2024-11-23,Lagos,University of Lagos Cricket Oval,"Nigeria, St Helena",Nigeria,normal,118 runs,20,Nigeria,bat,R Abdulkareem,"Masudur Rahman, S Dambanevana",O Chirombe,T20,male
1459377,2024-11-28,Abuja,"Nigeria Cricket Federation Oval 1, Abuja","Ivory Coast, St Helena",St Helena,normal,10 wickets,20,Ivory Coast,bat,J Yon,"Claus Schumacher, D Odhiambo",O Chirombe,T20,male
1459378,2024-11-28,Abuja,"Nigeria Cricket Federation Oval 2, Abuja","Sierra Leone, Eswatini",Sierra Leone,normal,109 runs,20,Sierra Leone,bat,A Turay,"A Louw, Masudur Rahman",O Chirombe,T20,male
1459379,2024-11-28,Abuja,"Nigeria Cricket Federation Oval 2, Abuja","Nigeria, Botswana",Nigeria,normal,77 runs,20,Nigeria,bat,R Abdulkareem,"Aasif Iqbal, S Dambanevana",O Chirombe,T20,male
1459380,2024-11-26,Abuja,"Nigeria Cricket Federation Oval 1, Abuja","St Helena, Sierra Leone",Sierra Leone,normal,4 wickets,20,Sierra Leone,field,A Turay,"A Jacobs, Masudur Rahman",O Chirombe,T20,male
1459381,2024-11-26,Abuja,"Nigeria Cricket Federation Oval 1, Abuja","Eswatini, Nigeria",Nigeria,normal,5 wickets,20,Eswatini,bat,I Danladi,"Aasif Iqbal, D Odhiambo",O Chirombe,T20,male
1459382,2024-11-26,Abuja,"Nigeria Cricket Federation Oval 2, Abuja","Ivory Coast, Botswana",Botswana,normal,10 wickets,20,Botswana,field,M Mooketsi,"Kehinde Olanbiwonnu, S Dambanevana",O Chirombe,T20,male
1459383,2024-11-27,Abuja,"Nigeria Cricket Federation Oval 2, Abuja","Nigeria, Sierra Leone",Nigeria,normal,29 runs,20,Sierra Leone,field,I Danladi,"A Jacobs, Claus Schumacher",O Chirombe,T20,male
1459384,2024-11-27,Abuja,"Nigeria Cricket Federation Oval 1, Abuja","St Helena, Botswana",Botswana,normal,9 wickets,20,St Helena,bat,K Motlanka,"A Louw, Stephen Harris",O Chirombe,T20,male
1459385,2024-11-27,Abuja,"Nigeria Cricket Federation Oval 2, Abuja","Ivory Coast, Eswatini",Eswatini,normal,8 wickets,20,Ivory Coast,bat,R Sandeep,"Aasif Iqbal, S Dambanevana",O Chirombe,T20,male
1459386,2024-11-24,Lagos,University of Lagos Cricket Oval,"Sierra Leone, Botswana",Botswana,normal,5 wickets,20,Sierra Leone,bat,T Perera,"Claus Schumacher, Kehinde Olanbiwonnu",O Chirombe,T20,male
1459387,2024-11-24,Lagos,"Tafawa Balewa Square Cricket Oval, Lagos","Nigeria, Ivory Coast",Nigeria,normal,264 runs,20,Nigeria,bat,Selim Salau,"D Odhiambo, Stephen Harris",O Chirombe,T20,male
1459388,2024-11-24,Lagos,University of Lagos Cricket Oval,"Eswatini, St Helena",Eswatini,normal,48 runs,20,Eswatini,bat,Adil Butt,"Aasif Iqbal, A Louw",O Chirombe,T20,male
1459718,2024-11-16,Naucalpan,"Reforma Athletic Club, Naucalpan","Costa Rica, Mexico",Mexico,normal,6 wickets,20,Mexico,field,Null,Null,Null,T20,female
1459719,2024-11-16,Naucalpan,"Reforma Athletic Club, Naucalpan","Costa Rica, Mexico",Mexico,normal,2 wickets,20,Mexico,field,Null,Null,Null,T20,female
1459720,2024-11-17,Mexico City,Las Caballerizas,"Costa Rica, Mexico",Null,tie,Null,20,Mexico,field,Null,Null,Null,T20,female
1459891,2024-12-15,Navi Mumbai,"Dr DY Patil Sports Academy, Navi Mumbai","India, West Indies",India,normal,49 runs,20,West Indies,field,JI Rodrigues,"Eloise Sheridan, KM Gandhi",V Narayan Kutty,T20,female
1459892,2024-12-17,Navi Mumbai,"Dr DY Patil Sports Academy, Navi Mumbai","India, West Indies",West Indies,normal,9 wickets,20,West Indies,field,HK Matthews,"KM Gandhi, M Krishnadas",V Narayan Kutty,T20,female
1459893,2024-12-19,Navi Mumbai,"Dr DY Patil Sports Academy, Navi Mumbai","India, West Indies",India,normal,60 runs,20,West Indies,field,RM Ghosh,"Eloise Sheridan, M Krishnadas",V Narayan Kutty,T20,female
1462850,2024-12-04,Mong Kok,"Mission Road Ground, Mong Kok, Hong Kong","Namibia, Thailand",Thailand,normal,6 wickets,20,Thailand,field,N Chaiwai,"Ramasamy Venkatesh, Sun Meng Yao",G Sankaranarayanan,T20,female
1462851,2024-12-04,Mong Kok,"Mission Road Ground, Mong Kok, Hong Kong","Hong Kong, China",Hong Kong,normal,108 runs,20,China,field,M Hill,"John Prakash, Tabarak Dar",G Sankaranarayanan,T20,female
1462852,2024-12-05,Mong Kok,"Mission Road Ground, Mong Kok, Hong Kong","China, Namibia",Namibia,normal,10 wickets,20,China,bat,W Mwatile,"John Prakash, Ramasamy Venkatesh",TOW Chu,T20,female
1462853,2024-12-05,Mong Kok,"Mission Road Ground, Mong Kok, Hong Kong","Thailand, Hong Kong",Thailand,normal,69 runs,20,Thailand,bat,O Kamchomphu,"Sun Meng Yao, Tabarak Dar",TOW Chu,T20,female
